,brand_en,sim,cleaned_brand,certain,check
981,familia,"[('fila', 73), ('fala', 73), ('amida', 67), ('avila', 67), ('milani', 62), ('dailix', 62), ('akimia', 62), ('farlin', 62), ('apivita', 57), ('milklab', 57), ('miau', 55), ('fafa', 55), ('mama', 55), ('acmedica', 53), ('venalisa', 53), ('frischli', 53), ('nailholic', 50), ('ariel', 50), ('farm stay', 50)]",familia,[],0
982,amice,"[('ace', 75), ('natice', 73), ('face+', 67), ('ayce', 67), ('acmedica', 62), ('ariel', 60), ('amida', 60), ('aiken', 60), ('apieu', 60), ('midea', 60), ('miine', 60), ('amino', 60), ('s+miracle', 57), ('black ice', 57), ('nailmatic', 57), ('palmolive', 57), ('arcticpet', 57), ('realme', 55), ('carome.', 55)]",amice,[],0
983,leopold,"[('bloody', 62), ('lapolo', 62), ('kenwood', 57), ('oppo', 55), ('lobo', 55), ('pola', 55), ('lotto', 50), ('colourpop', 50), ('aesop', 50), ('epoux', 50), ('leun plus', 50), ('tempo', 50), ('logos', 50), ('superfood lab', 50), ('onpro', 50), ('wooly', 50), ('exped', 50), ('loupedeck', 50), ('evoluderm', 50)]",leopold,[],0
984,ice river,"[('r-driver', 59), ('dr.choice', 56), ('wide view', 56), ('superfiber', 53), ('cheers', 53), ('cherry', 53), ('clover', 53), ('nice&quick', 53), ('ivenor', 53), ('ecover', 53), ('barrier repair', 52), ('hair recipe', 50), ('e-power', 50), ('ronever', 50), ('vt cica', 50), ('simple life', 50), ('che gel', 50), ('rubber anne', 50), ('nature face', 50)]",ice river,[],0
985,noyl,"[('eunyul', 60), ('kangol', 60), ('oxy', 57), ('uno', 57), ('now!', 57), ('nyx', 57), ('nor.', 57), ('neoflam', 55), ('lunasol', 55), ('pony', 50), ('sole', 50), ('sony', 50), ('koyo', 50), ('mylk', 50), ('nuby', 50), ('hola', 50), ('oway', 50), ('posy', 50), ('odlo', 50)]",noyl,[],0
986,nor.,"[('uno', 67), ('now!', 67), ('ivenor', 67), ('nars', 57), ('more', 57), ('orip', 57), ('hori', 57), ('dior', 57), ('ford', 57), ('noyl', 57), ('vencedor', 55), ('biore', 50), ('sour3', 50), ('orion', 50), ('opera', 50), ('oster', 50), ('nicoh', 50), ('nokia', 50), ('ringo', 50)]",nor.,[],0
987,bwx,"[('xbox', 57), ('b +', 50), ('w.lab', 50)]",bwx,[],0
988,tresemme,"[('three', 62), ('realme', 57), ('tescom', 57), ('le creuset', 56), ('treewalker', 56), ('pure smile', 56), ('premiumcare', 53), ('nature tree', 53), ('rosette', 53), ('tescoma', 53), ('mestemacher', 53), ('tree walker', 53), ('the saem', 50), ('heme', 50), ('mega harvest', 50), ('tepe', 50), ('purederm', 50), ('time leisure', 50), ('staresso', 50)]",tresemme,[],0
989,urtale,"[('realme', 67), ('butler', 67), ('pureal', 67), ('revital', 62), ('pure', 60), ('cure', 60), ('naturals', 57), ('atake', 55), ('brita', 55), ('arlem', 55), ('burge', 55), ('alyea', 55), ('s+miracle', 53), ('natural d', 53), ('revablend', 53), ('target pro', 50), ('akvile', 50), ('ferrarelle', 50), ('kuyura', 50)]",urtale,[],0
990,amstel,"[('mustela', 77), ('yeaster', 62), ('mistine', 62), ('skinpastel', 62), ('the saem', 57), ('blackmonster', 56), ('rasto', 55), ('ariel', 55), ('atake', 55), ('oster', 55), ('masil', 55), ('melko', 55), ('amice', 55), ('najel', 55), ('black monster', 53), ('farm stay', 53), ('heartfelt', 53), ('eternal basic', 53), ('realme', 50)]",amstel,[],0
991,plas,"[('plants', 80), ('pola', 75), ('parrs', 67), ('lasko', 67), ('pl', 67), ('polarstar', 62), ('lavons', 60), ('toplan', 60), ('g-plus', 60), ('21plus', 60), ('lafe’s', 60), ('lac', 57), ('pascual', 55), ('lunasol', 55), ('diplona', 55), ('eupa', 50), ('puma', 50), ('nars', 50), ('fila', 50)]",plas,[],0
992,wellage,"[('lebelage', 67), ('wellness', 67), ('pet village', 67), ('eilles', 62), ('clayge', 62), (""lassie'el"", 62), ('weleda', 62), ('weg', 60), ('maquillage', 59), ('jumelle', 57), ('ange', 55), ('care linkage', 53), ('ayerllan', 53), ('delta', 50), ('wedar', 50), ('mellsavon', 50), ('powermate', 50)]",wellage,[],0
993,miller harris,"[('mega harvest', 56), ('artis di voce', 54), ('osmile', 53), ('barrier repair', 52), ('pure smile', 52), ('hair recipe', 50), ('mr&miss', 50), ('hi-life', 50)]",miller harris,[],0
994,aroma,"[('azoma', 80), ('carome.', 73), ('romand', 73), ('joroma', 73), ('bon aroma', 71), ('aroma zone', 67), ('maro', 67), ('warm', 67), ('mama', 67), ('moma', 67), ('rcma', 67), ('omax', 67), ('aurora myza', 62), ('amida', 60), ('derma', 60), ('iroka', 60), ('arlem', 60), ('remax', 60), ('romix', 60)]",aroma,[],0
995,alovivi,"[('palmolive', 62), ('apivita', 57), ('vivo', 55), ('gavi', 55), ('purevivi', 53), ('mamalove', 53), ('nailholic', 50), ('loshi', 50), ('avila', 50), ('allegrini', 50), ('olive', 50), ('daodi', 50), ('valor', 50)]",alovivi,[],0
996,djb,"[('b +', 50)]",djb,[],0
997,mr.bone,"[('bone', 73), ('a-star bones', 63), ('one', 60), ('ronever', 57), ('oneroad', 57), ('bioneed', 57), (""men's biore"", 56), ('converse', 53), ('boneplus', 53), ('blackmonster', 53), ('biore', 50), ('black monster', 50), ('opera', 50), ('sabon', 50), ('oster', 50), ('cooler master', 50), ('honey', 50), ('omory', 50), ('covermark', 50)]",mr.bone,[],0
998,ricenal,"[('ariel', 67), ('realme', 62), ('lideal', 62), ('pureal', 62), ('eternal basic', 60), ('kitchenaid', 59), ('cover nail', 59), ('trimaxcell', 59), ('farcent', 57), ('revital', 57), ('arencia', 57), ('corsica', 57), ('kitchen art', 56), ('rire', 55), ('rcma', 55), ('briochin', 53), ('b.friend', 53), ('greenpan', 53), ('venalisa', 53)]",ricenal,[],0
999,domo,"[('combo', 67), ('omory', 67), ('demon', 67), ('doutor', 60), ('mandom', 60), ('tromso', 60), ('cosmos', 60), ('mitomo', 60), ('zoo', 57), ('mon', 57), ('omg', 57), ('thomson', 55), ('formosa', 55), ('oshimon', 55), ('more', 50), ('soto', 50), ('tom ford', 50), ('doggyman', 50), ('oppo', 50)]",domo,[],0
1000,greenon,"[('greenpan', 80), ('greenwood', 75), ('reebok', 62), ('bronson', 57), ('essenso', 57), ('mount hagen', 56), ('enne', 55), ('wonder trend', 53), ('green finger', 53), ('orion', 50), ('three', 50), ('guerisson', 50), ('teteo', 50), ('granarolo', 50), ('ringo', 50), ('nature garden', 50), ('envin', 50), ('bruno', 50), ('menow', 50)]",greenon,[],0
1001,venalisa,"[('elishacoy', 59), ('velcos', 57), ('vinata', 57), ('snails', 57), ('cover nail', 56), ('beanies', 53), ('voluspa', 53), ('arencia', 53), ('artisan', 53), ('dermisa', 53), ('leanani', 53), ('familia', 53), ('ricenal', 53), ('nars', 50), ('vita', 50), ('berioska', 50), ('naturals', 50), ('avengers', 50), ('casa', 50)]",venalisa,[],0
1002,pure'n soft,"[('pure mind', 60), ('nespresso', 60), ('l’uxpresso', 57), ('pure smile', 57), ('arex sport', 57), ('nature tree', 55), ('pure', 53), ('crest', 50), ('leun plus', 50), ('fiesta pure shine', 50), ('onpro', 50)]",pure'n soft,[],0
1003,peach and,"[('peach c', 75), ('handpurena', 63), ('fantech', 62), ('a.h.c', 57), ('pure mind', 56), ('super pad', 56), ('dr.spa', 53), ('bondi wash', 53), ('handme', 53), ('andzen', 53), (""a'pieu"", 53), ('nacnac', 53), ('urban veda', 53), ('bandai', 53), ('ecosoya brands', 52), ('alpecin', 50), ('nac nac', 50), ('a+ power', 50), ('pc park', 50)]",peach and,[],0
1004,peppa pig,"[('ocean spring', 57), ('poppop', 53), (""a'pieu"", 53), ('pinpai', 53), ('apg', 50), ('pet village', 50), ('pc park', 50)]",peppa pig,[],0
1005,the laundress,"[('nature tree', 58), ('the saem', 57), ('time leisure', 56), ('esthe dew', 55), ('arnest', 53), ('the north face', 52), ('naturehike', 52), ('l’uxpresso', 52), ('scented candle', 52), ('new balance', 50), ('etude house', 50), ('kitchen art', 50), ('w.dressroom', 50), ('botanical esthe', 50), ('les nez', 50), ('herbal care', 50)]",the laundress,[],0
1006,wooly,"[('tonymoly', 62), ('omory', 60), ('only good', 57), ('bloody', 55), ('google', 55), ('bosley', 55), ('oakley', 55), ('icooby', 55), ('lily&color', 53), ('oxy', 50), ('kenwood', 50), ('zoo', 50), ('leopold', 50)]",wooly,[],0
1007,fossil,"[('osmile', 67), ('fila', 60), ('osim', 60), ('loshi', 55), ('masil', 55), ('filco', 55), ('orasi', 55), ('flowfushi', 53), ('persil', 50), ('frosch', 50), ('cosmos', 50), ('bosley', 50), ('suisai', 50), ('shills', 50), ('sl', 50), ('oulisi', 50), ('snails', 50)]",fossil,[],0
1008,exped,"[('tepe', 67), ('excel', 60), ('weleda', 55), ('e-power', 50), ('bioneed', 50), ('leopold', 50)]",exped,[],0
1009,bella beauty,"[('beautyeasy', 73), ('pure beauty', 70), ('beauty', 67), ('ks beauty', 67), ('lumina beauty care', 67), ('beautydisplay', 64), ('mandom beauty', 64), ('beauty credit', 64), ('malibu beauty', 64), ('j.catbeauty', 61), ('baby brezza', 61), ('beautymaker', 61), ('ayerllan', 60), ('love beauty and planet', 59), ('pink by pure beauty', 58), ('kaibeauty', 57), ('idea auto', 57), ('mustela', 53), ('baby banana', 52)]",bella beauty,[],0
1010,tigullio,"[('tigi', 67), ('gulbirlik rose', 55), ('dtaudio', 53), ('illy', 50), ('palladio', 50), ('ioio', 50), ('piacelli', 50)]",tigullio,[],0
1011,yves rocher,"[('cheers', 59), ('cherry', 59), ('ronever', 56), ('che gel', 56), ('skechers', 53), ('cheerios', 53), ('venus marble', 52), ('robert timms', 52), ('s+miracle', 50), ('crest', 50), ('hereu', 50), ('queens choice', 50), ('ice river', 50)]",yves rocher,[],0
1012,17pin,"[('pinpai', 55), ('alpecin', 50), ('pri', 50), ('opi', 50)]",17pin,[],0
1013,canary,"[('catuna', 67), ('nars', 60), ('casa', 60), ('anua', 60), ('natureby', 57), ('sangaria', 57), ('natures care', 56), ('isana', 55), ('deary', 55), ('nakay', 55), ('naffy', 55), ('angfa', 55), ('kangaroos', 53), ('granarolo', 53), ('carome.', 50), ('aronyx', 50), ('cnp laboratory', 50), ('cherry', 50), ('saraya', 50)]",canary,[],0
1014,hinata bocco,"[('briochin', 60), ('natural food', 58), ('thai coco', 57), ('vinata', 56), ('cocchi', 56), ('cocochi', 53), ('natural balance', 52), ('to be white', 52)]",hinata bocco,[],0
1015,barrio,"[('rico baby', 67), ('babaria', 62), ('aibo', 60), ('maro', 60), ('rivo', 60), ('aito', 60), ('azio', 60), ('berioska', 57), ('briochin', 57), ('biore', 55), ('parrs', 55), ('ariel', 55), ('orion', 55), ('brita', 55), ('sakio', 55), ('ringo', 55), ('bruno', 55), ('ariul', 55), ('ikari', 55)]",barrio,[],0
1016,ad-rocket,"[('farcent', 62), ('dr.groot', 59), ('arcticpet', 56), ('artis di voce', 55), ('carome.', 53), ('arctic', 53), ('oven-baked', 53), ('arnest', 53), ('ciaoke', 53), ('scented candle', 52), ('hair recipe', 50), ('dr.jart+', 50), ('aoc', 50), ('rosette', 50), ('prodiet', 50), ('one amadana', 50), ('kit cat', 50), ('atorrege ad+', 50), ('ace', 50)]",ad-rocket,[],0
1017,be my boyfriend,"[('b.friend', 70), ('yy bean coffee', 55), ('bare for bare', 50)]",be my boyfriend,[],0
1018,labiotte,"[('lotte', 77), ('le labo', 67), ('biore', 62), ('lotto', 62), ('jigott', 57), ('dibote', 57), ('unlabel', 53), ('glinter', 53), ('biolead', 53), ('rosette', 53), ('chacott', 53), ('timotei', 53), ('bioneed', 53), ('attento', 53), ('botanist', 50), ('aibo', 50), ('palladio', 50), ('lobo', 50), ('vbot', 50)]",labiotte,[],0
1019,hoya,"[('hola', 75), ('honey', 67), ('ahoye', 67), ('oxy', 57), ('h2o', 57), ('hoi', 57), ('hyd', 57), ('aha', 57), ('saholea', 55), ('doggyman', 50), ('pony', 50), ('sony', 50), ('koyo', 50), ('haru', 50), ('hida', 50), ('hori', 50), ('oway', 50), ('ayam', 50), ('ifoa', 50)]",hoya,[],0
1020,corsica,"[('corsini', 71), ('orasi', 67), ('siroca', 62), ('corona', 62), ('vt cica', 57), ('r.o.c.s', 57), ('gourmia', 57), ('r.o.c.s.', 57), ('ricenal', 57), ('forcans', 57), ('cosmic mansion', 57), ('formosa', 57), ('ciao', 55), ('osim', 55), ('orip', 55), ('hori', 55), ('jayjun cosmetic', 55), ('casa', 55), ('cock', 55)]",corsica,[],0
1021,goshu,"[('osun', 67), ('loshi', 60), ('vosun', 60), ('logos', 60), ('osuma', 60), ('go!', 57), ('frosch', 55), ('glolux', 55), ('gold suite', 53), ('gum', 50), ('haglofs', 50), ('goodies', 50), ('miyoshi', 50), ('she', 50), ('msh', 50), ('so good', 50), ('chu', 50), ('gourmia', 50), ('ghd', 50)]",goshu,[],0
1022,granola house,"[('granarolo', 64), ('hope girl', 64), ('nanolabo', 57), ('rosy rosa', 55), ('banila co', 55), ('gold suite', 52), ('aroma zone', 52), ('gulbirlik rose', 52), ('dr.hows', 50), ('etude house', 50), ('one amadana', 50), ('myhouse', 50), ('volfas engelman', 50)]",granola house,[],0
1023,azoma,"[('aroma', 80), ('mama', 67), ('moma', 67), ('azio', 67), ('omax', 67), ('amida', 60), ('zoeva', 60), ('akuma', 60), ('osuma', 60), ('za', 57), ('bon aroma', 57), ('carome.', 55), ('yamaki', 55), ('romand', 55), ('mandom', 55), ('akimia', 55), ('joroma', 55), ('kamome', 55), ('nomama', 55)]",azoma,[],0
1024,petia,"[('petio', 80), ('prreti', 73), ('pet village', 62), ('pettyman', 62), ('opera', 60), ('delta', 60), ('taiga', 60), ('q-pet', 60), ('ediya', 60), ('persil', 55), ('lestar', 55), ('antian', 55), ('pureal', 55), ('petest', 55), ('teptip', 55), ('ptnano', 55), ('pinpai', 55), ('eva', 50), ('alpecin', 50)]",petia,[],0
1025,chen's dim sum,"[('chin su', 57)]",chen's dim sum,[],0
1026,morelife,"[('ezlife', 71), ('golife', 71), ('more', 67), ('simlife', 67), ('olive', 62), ('murfeeli', 62), ('belif', 62), ('palmolive', 59), ('refine', 57), ('realme', 57), ('relove', 57), ('modori', 57), ('morphe', 57), ('fresh line', 56), ('healthlife', 56), ('mei', 55), ('udilife', 53), ('timotei', 53), ('hi-life', 53)]",morelife,[],0
1027,modori,"[('mondariz', 71), ('mdovia', 67), ('cocodor', 62), ('matador', 62), ('more', 60), ('orip', 60), ('hori', 60), ('dior', 60), ('odlo', 60), ('motorola', 57), ('morelife', 57), ('orion', 55), ('omory', 55), ('lador', 55), ('daodi', 55), ('orasi', 55), ('moonlight', 53), ('lily&color', 50), ('doutor', 50)]",modori,[],0
1028,osun,"[('vosun', 89), ('suuen', 67), ('sukin', 67), ('goshu', 67), ('fasun', 67), ('osuma', 67), ('suunto', 60), ('uno', 57), ('unt', 57), ('one', 57), ('mon', 57), ('thomson', 55), ('bronson', 55), ('corsini', 55), ('oshimon', 55), ('pony', 50), ('osim', 50), ('sony', 50), ('luna', 50)]",osun,[],0
1029,farlin,"[('arlink', 83), ('darling', 77), ('garmin', 67), ('flexin', 67), ('aprilskin', 67), ('jardin', 67), ('alpecin', 62), ('argelan', 62), ('farcent', 62), ('artisan', 62), ('fresh line', 62), ('familia', 62), ('fala', 60), ('ayerllan', 57), ('b.friend', 57), ('ergolink', 57), ('frischli', 57), ('care linkage', 56), ('kirin', 55)]",farlin,[],0
1030,sigma,"[('osim', 67), ('sugao', 60), ('jsmax', 60), ('taiga', 60), ('osuma', 60), ('sillymann', 57), ('winmax', 55), ('siroca', 55), ('t-sing', 55), ('suisai', 55), ('akimia', 55), ('csmart+', 55), ('gum', 50), ('tsuvimi', 50), ('uniqman', 50), ('g&m', 50), ('userism', 50), ('simlife', 50), ('tescoma', 50)]",sigma,[],0
1031,handpurena,"[('pure mind', 63), ('peach and', 63), ('handme', 62), ('andzen', 62), ('shanen', 62), ('pureal', 62), ('arencia', 59), ('pure', 57), ('anua', 57), ('j.hannah', 56), ('haken', 53), ('catuna', 50), ('bandai', 50)]",handpurena,[],0
1032,natural food,"[('natural d', 86), ('natural lady', 75), ('k9 natural', 73), ('from nature', 70), ('naturals', 70), ('nature face', 61), ('natural balance', 59), ('hinata bocco', 58), ('only good', 57), ('nature garden', 56), ('foodaholic', 55), ('naturie', 53), ('naturals by watsons', 52), ('moodmatcher', 52), ('tai tai fon', 52), ('tom ford', 50), ('natures care', 50), ('natureby', 50), ('bodytalk', 50)]",natural food,[],0
1033,bluepine,"[('blendtec', 62), ('blue diamond', 60), ('refine', 57), ('flexin', 57), ('lirene', 57), ('new balance', 53), ('alpecin', 53), ('glinter', 53), ('beanies', 53), ('bioneed', 53), ('les nez', 53), ('byfunme', 53), ('de buyer', 50), ('enne', 50), ('luna', 50), ('aipinyue', 50), ('double power', 50), ('tepe', 50), ('time leisure', 50)]",bluepine,[],0
1034,unclewu,"[('unlabel', 57), ('club', 55), ('fancl', 50), ('leun plus', 50)]",unclewu,[],0
1035,vencedor,"[('ivenor', 71), ('avengers', 62), ('velcos', 57), ('eclear', 57), ('ecover', 57), ('nor.', 55), ('cocodor', 53), ('skechers', 50), ('enne', 50), (""coffret d'or"", 50), ('vico', 50), ('shiseido men', 50), ('dior', 50), ('wonder trend', 50), ('ecos', 50), ('ecostore', 50)]",vencedor,[],0
1036,palmolive,"[('olive', 71), ('alovivi', 62), ('palladio', 59), ('morelife', 59), ('piacelli', 59), ('mamalove', 59), ('amice', 57), ('nailholic', 56), ('palladium', 56), ('realme', 53), ('clover', 53), ('relove', 53), ('lole’s', 53), ('golife', 53), ('healthlife', 53), ('kamome', 53), ('saholea', 50), ('simlife', 50), ('prodiet', 50)]",palmolive,[],0
1037,urban apothecary,"[('urban decay', 74), ('skin biotheory', 53), ('herbal care', 52), ('uni star', 50)]",urban apothecary,[],0
1038,green pharmacy,"[('greenpan', 64), ('pharmaact', 61), ('nature garden', 52)]",green pharmacy,[],0
1039,tomomasu,"[('moma', 67), ('momus', 62), ('tromso', 57), ('cosmos', 57), ('mitomo', 57), ('joroma', 57), ('nomama', 57), ('tau', 55), ('outdoorbase', 53), ('thomson', 53), ('tescoma', 53), ('amino mason', 53), ('formosa', 53), ('woman method', 50), ('miau', 50), ('mama', 50), ('motorola', 50), ('oasy', 50), ('tonymoly', 50)]",tomomasu,[],0
1040,sang-a,"[('hau sanh', 71), ('sant’anna', 67), ('a star', 67), ('artisan', 62), ('casa', 60), ('sasa', 60), ('ange', 60), ('baan', 60), ('baekoksaeng', 59), ('dr.satin', 57), ('sangaria', 57), ('ocean spring', 56), ('play station', 56), ('asahi', 55), ('isana', 55), ('n.a.f', 55), ('sabon', 55), ('angfa', 55), ('a’kin', 55)]",sang-a,[],0
1041,manetti roberts,"[('rubber anne', 62), ('shower mate', 54), ('robert timms', 52), ('ad-rocket', 50), ('miss rose', 50), ('dairy farmers', 50)]",manetti roberts,[],0
1042,healthlead,"[('healthlife', 80), ('real thai', 63), ('saholea', 59), ('palladio', 56), ('hallmark', 56), ('delta', 53), ('heartfelt', 53), ('alyea', 53), ('palladium', 53), ('revablend', 53), ('kitchenaid', 50), ('realme', 50), ('eilles', 50), ('ferrarelle', 50), ('beautyeasy', 50), ('eclear', 50), (""d'alba"", 50), ('neatex', 50), ('weleda', 50)]",healthlead,[],0
1043,turbo tent,"[('attento', 59), ('menturm', 59), ('natureby', 56), ('tribo coffee', 55), ('teteo', 53), ('nature garden', 52), ('zettoc', 50)]",turbo tent,[],0
1044,black blaze,"[('black ice', 70), ('b balance', 60), ('black monster', 58), ('vanilla blanc', 58), ('jant blanc', 57), ('le labo', 56), ('new balance', 55), ('lebelage', 53), ('blackmonster', 52), ('bella beauty', 52), ('ac makeup', 50), ('sacla', 50), ('labo labo', 50), (""lassie'el"", 50), ('bare for bare', 50)]",black blaze,[],0
1045,mumchit,"[('maychic', 57), ('city', 55), ('hito', 55), ('izumi', 50), ('gucci', 50)]",mumchit,[],0
1046,csmart+,"[('t.c.star', 71), ('mr.smart', 71), ('tcstar', 67), ('smartwatch', 62), ('maro', 60), ('casa', 60), ('rcma', 60), ('crest', 55), ('jsmax', 55), ('sigma', 55), ('osuma', 55), ('covermark', 53), ('carome.', 50), ('arctic', 50), ('t core', 50), ('lechat', 50), ('catuna', 50), ('maqpro', 50), ('saraya', 50)]",csmart+,[],0
1047,bb love,"[('clover', 62), ('relove', 62), ('oven-baked', 59), ('beloved&co', 59), ('le labo', 57), ('bone', 55), ('gelovery', 53), ('babymoov', 53), ('mamalove', 53), ('biore', 50), ('jo malone', 50), ('labo labo', 50), ('lotte', 50), ('olive', 50), ('rico baby', 50), ('palmolive', 50), ('b balance', 50)]",bb love,[],0
1048,zero9,"[('zettoc', 55), ('joearo', 55), ('percol', 55), ('zoo', 50), ('oneroad', 50), ('erh', 50)]",zero9,[],0
1049,pecobono,"[('combo', 62), ('corona', 57), ('percol', 57), ('bonton', 57), ('probox', 57), ('alpecin', 53), ('cocodor', 53), ('bronson', 53), ('spococo', 53), ('pony', 50), ('ecologic', 50), ('lobo', 50), ('keychron', 50), ('ecos', 50), ('bone', 50), ('ecostore', 50)]",pecobono,[],0
1050,bodytalk,"[('bloody', 57), ('on the body', 53), ('botanist', 50), ('mylk', 50), ('natural lady', 50), ('vbot', 50), ('odlo', 50), ('noyl', 50), ('hoya', 50), ('natural food', 50)]",bodytalk,[],0
1051,iti,"[('mistine', 60), ('vitamix', 60), ('timotei', 60), ('vita', 57), ('kiki', 57), ('tiss', 57), ('iris', 57), ('tide', 57), ('city', 57), ('aito', 57), ('ioio', 57), ('tigi', 57), ('hito', 57), ('thai', 57), ('kirin', 50), ('intex', 50), ('tiddi', 50), ('brita', 50), ('infothink', 50)]",iti,[],0
1052,tokyo star,"[('t.c.star', 67), ('lb tokyo', 67), ('torotoro', 56), ('uni star', 56), ('staresso', 56), ('farm stay', 53), ('rosy rosa', 53), ('sakio', 53), ('matsukiyo', 53), ('starbucks', 53), ('aronyx', 50), ('vitantonio', 50), ('saraya', 50), ('sneaky', 50), ('aroy-d', 50), ('tromso', 50), ('lestar', 50), ('tcstar', 50), ('csmart+', 50)]",tokyo star,[],0
1053,clair paris,"[('natures care', 61), ('califia farms', 58), ('dairy farmers', 58), ('barrier repair', 56), ('hair recipe', 55), ('iris', 53), ('his cafe', 53), ('ocean spring', 52), ('parrs', 50), ('cooler master', 50), ('flair', 50), ('aprilskin', 50), ('nail labo', 50), ('cabreiroa', 50), ('polarstar', 50), ('ikari', 50), ('institut karite paris', 50)]",clair paris,[],0
1054,baan,"[('balzano', 73), ('b balance', 62), ('avalon', 60), ('antian', 60), ('bandai', 60), ('sang-a', 60), ('axa', 57), ('jant blanc', 57), ('aha', 57), ('argelan', 55), ('wadakan', 55), ('beanies', 55), ('aquagen', 55), ('artisan', 55), ('leanani', 55), ('babaria', 55), ('amadana', 55), ('new balance', 53), ('baby banana', 53)]",baan,[],0
1055,kopiko,"[('opi', 67), ('oppo', 60), ('kiki', 60), ('koyo', 60), ('kozi', 60), ('koji', 60), ('ioio', 60), ('orion', 55), ('sakio', 55), ('kimbo', 55), ('petio', 55), ('kokie', 55), ('onpro', 55), ('kidol', 55), ('poppop', 50), ('bokbok', 50), ('op', 50), ('bonika', 50), ('sempio', 50)]",kopiko,[],0
1056,mama butter,"[('butler', 59), ('mandom beauty', 58), ('mk customer', 55), ('de buyer', 53), ('mama', 53), ('robert timms', 52), ('blue diamond', 52), ('derma', 50), ('cama cafe', 50), ('ttmax', 50), ('the zazak', 50), ('temba', 50), ('malibu beauty', 50)]",mama butter,[],0
1057,esthe dew,"[('the saem', 59), ('dr.shine', 59), (""she's"", 57), ('the body shop', 55), ('the laundress', 55), ('gold suite', 53), ('petest', 53), ('scented candle', 52), ('on the body', 50), ('yeaster', 50), ('etude house', 50), ('the orchid skin', 50), ('shower mate', 50), ('dew', 50), ('she', 50), ('to be white', 50), ('mestemacher', 50), ('botanical esthe', 50)]",esthe dew,[],0
1058,amino,"[('garmin', 73), ('aibo', 67), ('aito', 67), ('azio', 67), ('champion', 62), ('amino mason', 62), ('capitano', 62), ('amida', 60), ('aiken', 60), ('sakio', 60), ('ringo', 60), ('menow', 60), ('a’kin', 60), ('ginpo', 60), ('miine', 60), ('amice', 60), ('mizon', 60), ('algemarin', 57), ('milani', 55)]",amino,[],0
1059,bbia,"[('abba', 75), ('babaria', 73), ('brita', 67), ('bonika', 60), ('bixtar', 60), ('biolead', 55), ('ciao', 50), ('fila', 50), ('vita', 50), ('berioska', 50), ('hida', 50), ('miau', 50), ('saba', 50), ('ifoa', 50), ('nabi', 50), ('haba', 50), ('baan', 50), ('bv.i', 50)]",bbia,[],0
1060,super pad,"[('super mild', 74), ('superfood lab', 64), ('super love', 63), ('d-up', 62), ('a+ power', 62), ('dr pepper', 56), ('peach and', 56), ('dr.spa', 53), ('superfiber', 53), ('gold suite', 53), (""a'pieu"", 53), ('down power', 53), ('a star', 53), ('arex sport', 53), ('yeaster', 50), ('e-power', 50), ('shower mate', 50), ('pascual', 50), ('sparkles sp', 50)]",super pad,[],0
1061,avalon organics,"[('natures organics', 65), ('john masters organics', 61), ('avalon', 57), ('giorgio armani', 55), ('visee avant', 54), ('panasonic', 50), ('valor', 50)]",avalon organics,[],0
1062,dapolulumi,"[('pomi', 57), ('daodi', 53), ('palladium', 53), ('takumi', 50), ('dailix', 50), ('foodaholic', 50), ('lapolo', 50), ('hukumi', 50), ('oulisi', 50)]",dapolulumi,[],0
1063,hellokitty,"[('hello kitty', 95), ('lotto', 53), ('lotte', 53), ('kitcat', 50), ('healthlife', 50)]",hellokitty,"[('hello kitty', 95)]",1
1064,j.kao,"[('jo malone', 57), ('kangol', 55), ('joearo', 55), ('fujiko', 55), ('kamome', 55), ('nicka.k', 50), ('joajota', 50), ('k&k', 50), ('tarn ju', 50), ('aoc', 50), ('j/x', 50), ('cj lion', 50)]",j.kao,[],0
1065,demon,"[('devon', 80), ('mon', 75), ('domo', 67), ('dermacol', 62), ('dyson', 60), ('derma', 60), ('tempo', 60), ('downy', 60), ('mizon', 60), ('andzen', 55), ('dermal', 55), ('sempio', 55), ('gemini', 55), ('mihong', 55), ('emborg', 55), ('golden', 55), ('derma&more', 53), ('kumnong', 50), ('kissdiamond', 50)]",demon,[],0
1066,pola,"[('hola', 75), ('plas', 75), ('solac', 67), ('pl', 67), ('solan', 67), ('polarstar', 62), ('lapolo', 60), ('toplan', 60), ('plants', 60), ('percol', 60), ('lac', 57), ('neoflam', 55), ('saholea', 55), ('biolead', 55), ('olaplex', 55), ('voluspa', 55), ('coleman', 55), ('diplona', 55), ('leopold', 55)]",pola,[],0
1067,botanical all-in-one,"[('botanical esthe', 63), ('botanical 1st', 61), ('new balance', 52), ('one amadana', 52)]",botanical all-in-one,[],0
1068,ekel,"[('excel', 67), ('che gel', 55), ('celvoke', 55), ('merrell', 55), ('heme', 50), ('kent', 50), ('enne', 50), ('lebelage', 50), ('deve', 50), ('fees', 50), ('tepe', 50), ('murfeeli', 50), ('idee', 50), ('duke', 50)]",ekel,[],0
1069,ufc,"[('ucc', 67), ('fzc', 67), ('uft', 67), ('afc', 67), ('face+', 57), ('eufy', 57), ('lucky', 50), ('fancl', 50), ('filco', 50), ('cuoco', 50), ('gucci', 50)]",ufc,[],0
